id,nombre_cientifico,id_dicc_especies,nombre_cientifico.1,kingdom,phylum,subphylum,class,order,family,genus
14873,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14874,Sylvia,317,Sylvia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
14875,Turdus torquatus,294,Turdus torquatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14876,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
14877,Lullula arborea,236,Lullula arborea,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Lullula
14878,Lullula arborea,236,Lullula arborea,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Lullula
14879,Turdus torquatus,294,Turdus torquatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14880,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14881,Lullula arborea,236,Lullula arborea,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Lullula
14882,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
14883,Turdus torquatus,294,Turdus torquatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14884,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
14885,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14886,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
14890,Lullula arborea,236,Lullula arborea,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Lullula
14891,Turdus torquatus,294,Turdus torquatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14892,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
14893,Lullula arborea,236,Lullula arborea,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Lullula
14894,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14896,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14897,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
14898,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14899,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14901,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
14902,Sitta europaea,386,Sitta europaea,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sittidae,Sitta
14903,Certhia brachydactyla,392,Certhia brachydactyla,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Certhia
14904,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
14905,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
14906,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
14907,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
14908,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14909,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14910,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14911,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
14912,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14913,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14914,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
14915,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
14916,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
14917,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14918,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
14920,Regulus ignicapillus,361,Regulus ignicapillus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Regulus
14921,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
14922,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
14924,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
14925,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14926,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14927,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
14928,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
14929,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14930,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14931,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14932,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14933,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14934,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14935,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
14936,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
14937,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
14938,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14939,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14940,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
14941,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14942,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14943,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14944,Turdus viscivorus,289,Turdus viscivorus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14945,Regulus ignicapillus,361,Regulus ignicapillus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Regulus
14946,Sitta europaea,386,Sitta europaea,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sittidae,Sitta
14947,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14948,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14949,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
14950,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14951,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
14952,Serinus serinus,442,Serinus serinus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Serinus
14953,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
14954,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
14955,Sylvia cantillans,320,Sylvia cantillans,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
14956,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
14957,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
14958,Regulus ignicapillus,361,Regulus ignicapillus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Regulus
14959,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14960,Turdus viscivorus,289,Turdus viscivorus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14961,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
14962,Certhia brachydactyla,392,Certhia brachydactyla,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Certhia
14963,Turdus viscivorus,289,Turdus viscivorus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14964,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14965,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
14966,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14967,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14968,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14969,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14970,Phylloscopus bonelli,350,Phylloscopus bonelli,Metazoa,Chordata,Craniata,Aves,Passeriformes,Phylloscopidae,Phylloscopus
14971,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
14972,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14973,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14974,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
14975,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
14976,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14977,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
14978,Certhia brachydactyla,392,Certhia brachydactyla,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Certhia
14979,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
14980,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14981,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
14983,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14984,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14985,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14986,Alauda arvensis,234,Alauda arvensis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Alauda
14987,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14988,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14989,Oenanthe oenanthe,309,Oenanthe oenanthe,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Oenanthe
14990,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
14991,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
14992,Turdus torquatus,294,Turdus torquatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
14993,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
14994,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
14995,Sylvia conspicillata,321,Sylvia conspicillata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
14996,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
14997,Lullula arborea,236,Lullula arborea,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Lullula
14999,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
15000,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
15001,Anthus campestris,264,Anthus campestris,Metazoa,Chordata,Craniata,Aves,Passeriformes,Motacillidae,Anthus
15002,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
15003,Lophophanes cristatus,377,Lophophanes cristatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Lophophanes
15004,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
15005,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
15006,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
15007,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
15008,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
15009,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
15010,Aegithalos caudatus,380,Aegithalos caudatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Aegithalidae,Aegithalos
15011,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
15012,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
15013,Regulus ignicapillus,361,Regulus ignicapillus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Regulus
15014,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
15015,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
15016,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
15017,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
15018,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
15019,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
15020,Aegithalos caudatus,380,Aegithalos caudatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Aegithalidae,Aegithalos
15021,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
15022,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
15023,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
15024,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
15025,Sylvia cantillans,320,Sylvia cantillans,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
15026,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
15027,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
15028,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
15029,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
15030,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
15031,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
15032,Sylvia cantillans,320,Sylvia cantillans,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
15033,Sylvia cantillans,320,Sylvia cantillans,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
15034,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
15035,Turdus torquatus,294,Turdus torquatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
15036,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
15037,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
15038,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
15039,Loxia curvirostra,452,Loxia curvirostra,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Loxia
15040,Sylvia cantillans,320,Sylvia cantillans,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
15042,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
15044,Fringilla coelebs,436,Fringilla coelebs,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Fringilla
15045,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
15046,Regulus ignicapillus,361,Regulus ignicapillus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Regulus
15047,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
15048,Garrulus glandarius,433,Garrulus glandarius,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Garrulus
15049,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
15050,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
15051,Phoenicurus ochruros,304,Phoenicurus ochruros,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Phoenicurus
15052,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
15053,Turdus torquatus,294,Turdus torquatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
15054,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
15055,Sylvia cantillans,320,Sylvia cantillans,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
15056,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
15058,Periparus ater,373,Periparus ater,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Periparus
15059,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
15060,Sylvia communis,323,Sylvia communis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
15061,Parus major,371,Parus major,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Parus
15062,Cyanistes caeruleus,375,Cyanistes caeruleus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Paridae,Cyanistes
15063,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
15064,Aegithalos caudatus,380,Aegithalos caudatus,Metazoa,Chordata,Craniata,Aves,Passeriformes,Aegithalidae,Aegithalos
15065,Sylvia cantillans,320,Sylvia cantillans,Metazoa,Chordata,Craniata,Aves,Passeriformes,Sylviidae,Sylvia
15066,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
15067,Pica pica,431,Pica pica,Metazoa,Chordata,Craniata,Aves,Passeriformes,Corvidae,Pica
15068,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
15069,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
15070,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
15071,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
15072,Lullula arborea,236,Lullula arborea,Metazoa,Chordata,Craniata,Aves,Passeriformes,Alaudidae,Lullula
15073,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
15074,Prunella modularis,285,Prunella modularis,Metazoa,Chordata,Craniata,Aves,Passeriformes,Passeridae,Prunella
15075,Erithacus rubecula,296,Erithacus rubecula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Erithacus
15076,Saxicola torquata,306,Saxicola torquata,Metazoa,Chordata,Craniata,Aves,Passeriformes,Muscicapidae,Saxicola
15077,Emberiza cia,466,Emberiza cia,Metazoa,Chordata,Craniata,Aves,Passeriformes,Fringillidae,Emberiza
15078,Turdus merula,293,Turdus merula,Metazoa,Chordata,Craniata,Aves,Passeriformes,Turdidae,Turdus
15079,Troglodytes troglodytes,282,Troglodytes troglodytes,Metazoa,Chordata,Craniata,Aves,Passeriformes,Certhiidae,Troglodytes
