id;nombre_cientifico;numero;distancia;desplazamiento;adis_transecto_id;fechai;fechaf;adis_visita_id;id_dicc_especies
29998;Fringilla coelebs;2;900;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;436
29999;Parus major;1;2100;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30000;Certhia brachydactyla;1;1740;25;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;392
30001;Erithacus rubecula;1;1500;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;296
30002;Parus major;1;1020;25;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30003;Parus major;1;200;25;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30004;Parus major;1;100;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30005;Parus major;1;2100;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30006;Parus major;1;1880;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30007;Parus major;2;1360;25;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30008;Parus major;2;1070;25;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30009;Certhia brachydactyla;1;660;5;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;392
30010;Parus major;1;350;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30011;Sitta europaea;1;800;25;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;386
30012;Parus major;2;1990;25;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30013;Erithacus rubecula;2;1440;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;296
30014;Parus major;1;1420;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30015;Cyanistes caeruleus;2;240;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;375
30016;Parus major;1;1800;25;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30017;Cyanistes caeruleus;1;1700;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;375
30018;Parus major;1;1140;25;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30019;Erithacus rubecula;2;1630;5;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;296
30020;Parus major;1;840;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30021;Erithacus rubecula;2;730;25;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;296
30022;Parus major;1;120;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;371
30023;Turdus merula;1;70;15;12;2014-01-18 07:50:00;2014-01-18 09:00:00;1114;293
30024;Parus major;1;1300;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30025;Parus major;1;1110;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30026;Parus major;1;1390;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30027;Fringilla coelebs;1;1140;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;436
30028;Certhia brachydactyla;1;1000;5;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;392
30029;Parus major;1;120;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30030;Parus major;2;1200;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30031;Erithacus rubecula;2;1070;5;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;296
30032;Cyanistes caeruleus;1;920;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;375
30033;Parus major;1;620;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30034;Parus major;2;1980;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30035;Cyanistes caeruleus;1;990;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;375
30036;Parus major;1;80;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30037;Parus major;1;1900;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30038;Parus major;1;1870;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30039;Parus major;1;1500;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30040;Parus major;1;1460;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30041;Turdus viscivorus;1;1240;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;289
30042;Parus major;1;390;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30043;Turdus merula;2;260;35;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;293
30044;Parus major;1;2100;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30045;Parus major;1;1800;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30046;Turdus viscivorus;2;1710;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;289
30047;Garrulus glandarius;3;560;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;433
30048;Parus major;1;410;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30049;Cyanistes caeruleus;1;330;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;375
30050;Parus major;1;2070;35;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30051;Cyanistes caeruleus;2;1640;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;375
30052;Parus major;2;740;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30053;Parus major;1;2100;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30054;Turdus viscivorus;1;1940;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;289
30055;Parus major;1;200;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30056;Cyanistes caeruleus;3;900;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;375
30057;Parus major;1;800;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30058;Fringilla coelebs;2;490;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;436
30059;Parus major;1;1580;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30060;Garrulus glandarius;3;1310;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;433
30061;Cyanistes caeruleus;2;1060;5;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;375
30062;Parus major;1;1190;15;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30063;Parus major;1;810;25;12;2014-02-15 08:10:00;2014-02-15 09:50:00;1115;371
30064;Erithacus rubecula;3;2100;5;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;296
30065;Lullula arborea;1;2050;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;236
30066;Periparus ater;1;1300;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;373
30067;Parus major;1;1490;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30068;Parus major;3;1170;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30069;Alectoris rufa;2;840;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;747
30070;Periparus ater;1;800;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;373
30071;Parus major;2;530;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30072;Parus major;3;250;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30073;Erithacus rubecula;3;230;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;296
30074;Fringilla coelebs;2;1900;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;436
30075;Sitta europaea;1;1400;5;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;386
30076;Periparus ater;2;1200;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;373
30077;Periparus ater;2;940;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;373
30078;Certhia brachydactyla;3;470;5;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;392
30079;Aegithalos caudatus;3;380;5;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;380
30080;Parus major;1;1240;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30081;Parus major;3;1680;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30082;Cyanistes caeruleus;3;900;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;375
30083;Parus major;4;740;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30084;Parus major;1;1980;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30085;Parus major;2;1770;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30086;Parus major;2;340;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30087;Fringilla coelebs;2;70;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;436
30088;Certhia brachydactyla;2;1560;5;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;392
30089;Cyanistes caeruleus;1;1340;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;375
30090;Fringilla coelebs;1;1100;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;436
30091;Parus major;2;640;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30092;Emberiza cia;3;950;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;466
30093;Parus major;1;170;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30094;Turdus viscivorus;2;2200;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;289
30095;Parus major;1;1120;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30096;Emberiza cia;3;1870;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;466
30097;Erithacus rubecula;3;1600;5;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;296
30098;Cyanistes caeruleus;1;1420;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;375
30099;Cyanistes caeruleus;4;500;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;375
30100;Periparus ater;2;390;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;373
30101;Parus major;1;1920;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30102;Fringilla coelebs;2;1380;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;436
30103;Aegithalos caudatus;4;1280;5;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;380
30104;Garrulus glandarius;2;690;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;433
30105;Parus major;3;680;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;371
30106;Periparus ater;3;600;25;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;373
30107;Periparus ater;2;120;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;373
30108;Cyanistes caeruleus;3;90;15;12;2014-03-10 08:00:00;2014-03-10 10:00:00;1116;375
30109;Fringilla coelebs;2;1140;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;436
30110;Periparus ater;1;1500;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;373
30111;Lophophanes cristatus;2;1000;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;377
30112;Lophophanes cristatus;1;940;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;377
30113;Periparus ater;1;460;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;373
30114;Periparus ater;3;200;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;373
30115;Parus major;1;40;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30116;Aegithalos caudatus;2;570;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;380
30117;Fringilla coelebs;2;120;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;436
30118;Fringilla coelebs;3;250;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;436
30119;Emberiza cia;3;1240;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;466
30120;Parus major;3;600;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30121;Erithacus rubecula;3;290;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;296
30122;Fringilla coelebs;2;1540;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;436
30123;Parus major;2;1300;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30124;Emberiza cia;1;1120;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;466
30125;Parus major;2;80;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30126;Parus major;3;680;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30127;Periparus ater;1;370;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;373
30128;Periparus ater;2;160;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;373
30129;Parus major;2;1460;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30130;Aegithalos caudatus;2;1100;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;380
30131;Parus major;2;240;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30132;Periparus ater;2;1200;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;373
30133;Emberiza cia;2;930;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;466
30134;Parus major;2;330;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30135;Periparus ater;2;1380;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;373
30136;Aegithalos caudatus;3;1310;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;380
30137;Periparus ater;2;1040;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;373
30138;Parus major;2;1710;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30139;Parus major;1;2000;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30140;Parus major;2;1980;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30141;Parus major;2;1800;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30142;Galerida theklae;2;1710;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;239
30143;Emberiza cia;1;1400;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;466
30144;Turdus merula;1;2400;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;293
30145;Lophophanes cristatus;1;2070;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;377
30146;Periparus ater;1;1300;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;373
30147;Emberiza cia;2;1120;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;466
30148;Parus major;3;1910;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30149;Parus major;1;1310;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30150;Lophophanes cristatus;1;1870;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;377
30151;Lophophanes cristatus;2;1540;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;377
30152;Aegithalos caudatus;2;1500;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;380
30153;Parus major;1;1160;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30154;Lophophanes cristatus;3;1800;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;377
30155;Periparus ater;2;1660;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;373
30156;Parus major;3;1600;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30157;Periparus ater;2;1860;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;373
30158;Parus major;1;1700;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30159;Parus major;3;1200;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30160;Parus major;1;1960;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30161;Aegithalos caudatus;2;2300;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;380
30162;Cinclus cinclus;2;2200;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;279
30163;Fringilla coelebs;2;2180;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;436
30164;Emberiza cia;2;1240;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;466
30165;Lophophanes cristatus;2;1610;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;377
30166;Parus major;2;1460;25;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30167;Parus major;2;1790;5;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;371
30168;Fringilla coelebs;1;2360;15;12;2014-04-10 06:30:00;2014-04-10 09:00:00;1117;436
30169;Emberiza cia;2;2100;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;466
30170;Aegithalos caudatus;2;1800;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;380
30171;Fringilla coelebs;1;1720;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;436
30172;Parus major;2;1200;25;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;371
30173;Emberiza cia;1;1370;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;466
30174;Periparus ater;3;510;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;373
30175;Lophophanes cristatus;2;1000;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;377
30176;Garrulus glandarius;2;770;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;433
30177;Certhia brachydactyla;2;30;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;392
30178;Cinclus cinclus;2;2400;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;279
30179;Sylvia melanocephala;3;2300;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;326
30180;Parus major;2;1840;25;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;371
30181;Certhia brachydactyla;1;1640;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;392
30182;Serinus serinus;1;1430;25;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;442
30183;Periparus ater;2;1410;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;373
30184;Periparus ater;2;1300;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;373
30185;Emberiza cia;3;1240;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;466
30186;Certhia brachydactyla;2;480;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;392
30187;Parus major;3;260;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;371
30188;Aegithalos caudatus;3;1930;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;380
30189;Lophophanes cristatus;2;1700;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;377
30190;Fringilla coelebs;3;1500;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;436
30191;Parus major;2;670;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;371
30192;Parus major;2;490;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;371
30193;Periparus ater;3;90;25;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;373
30194;Parus major;3;600;25;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;371
30195;Fringilla coelebs;2;200;25;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;436
30196;Columba palumbus;1;2360;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;796
30197;Fringilla coelebs;1;2210;25;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;436
30198;Emberiza cia;2;910;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;466
30199;Aegithalos caudatus;4;840;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;380
30200;Carduelis chloris;1;2170;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;445
30201;Lophophanes cristatus;1;1320;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;377
30202;Parus major;2;1570;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;371
30203;Parus major;3;1110;25;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;371
30204;Parus major;2;1100;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;371
30205;Turdus viscivorus;2;2040;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;289
30206;Parus major;2;2000;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;371
30207;Lophophanes cristatus;1;140;5;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;377
30208;Lullula arborea;1;2480;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;236
30209;Parus major;1;370;15;12;2014-08-08 06:30:00;2014-08-08 08:20:00;1118;371
30210;Sylvia;1;2440;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;317
30211;Parus major;1;1500;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;371
30212;Parus major;2;1420;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;371
30213;Parus major;2;1330;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;371
30214;Turdus viscivorus;2;1200;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;289
30215;Parus major;4;510;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;371
30216;Lophophanes cristatus;1;1080;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;377
30217;Periparus ater;2;1000;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;373
30218;Troglodytes troglodytes;4;670;5;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;282
30219;Turdus viscivorus;2;1940;35;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;289
30220;Certhia brachydactyla;2;1820;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;392
30221;Lophophanes cristatus;2;840;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;377
30222;Turdus merula;2;300;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;293
30223;Periparus ater;1;210;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;373
30224;Periparus ater;1;140;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;373
30225;Turdus viscivorus;2;2200;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;289
30226;Carduelis chloris;3;1170;5;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;445
30227;Periparus ater;2;1710;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;373
30228;Lophophanes cristatus;2;1640;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;377
30229;Certhia brachydactyla;2;1510;5;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;392
30230;Parus major;1;590;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;371
30231;Periparus ater;3;100;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;373
30232;Emberiza cia;3;60;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;466
30233;Garrulus glandarius;2;20;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;433
30234;Sylvia;1;2320;5;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;317
30235;Fringilla coelebs;1;1900;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;436
30236;Periparus ater;2;1310;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;373
30237;Aegithalos caudatus;3;1410;5;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;380
30238;Periparus ater;1;640;35;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;373
30239;Fringilla coelebs;2;450;35;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;436
30240;Fringilla coelebs;1;2230;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;436
30241;Aegithalos caudatus;2;1750;5;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;380
30242;Lophophanes cristatus;1;1600;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;377
30243;Emberiza cia;3;370;5;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;466
30244;Lophophanes cristatus;1;1990;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;377
30245;Parus major;3;910;35;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;371
30246;Lophophanes cristatus;1;780;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;377
30247;Periparus ater;3;2140;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;373
30248;Parus major;2;2020;15;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;371
30249;Emberiza cia;1;1350;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;466
30250;Fringilla coelebs;1;1240;25;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;436
30251;Certhia brachydactyla;2;440;5;12;2014-06-10 06:30:00;2014-06-10 08:50:00;1119;392
30252;Lophophanes cristatus;1;1080;15;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;377
30253;Periparus ater;1;690;15;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;373
30254;Emberiza cia;1;1780;15;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;466
30255;Emberiza cia;2;1880;25;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;466
30256;Certhia brachydactyla;1;1160;25;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;392
30257;Turdus merula;2;2210;15;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;293
30258;Periparus ater;1;440;25;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;373
30259;Erithacus rubecula;2;2290;5;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;296
30260;Periparus ater;1;1340;5;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;373
30261;Emberiza cia;1;2040;15;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;466
30262;Aegithalos caudatus;1;1480;5;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;380
30263;Lophophanes cristatus;1;1210;15;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;377
30264;Troglodytes troglodytes;1;1700;5;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;282
30265;Fringilla coelebs;2;2400;25;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;436
30266;Fringilla coelebs;1;180;35;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;436
30267;Periparus ater;1;940;25;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;373
30268;Fringilla coelebs;1;1760;25;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;436
30269;Garrulus glandarius;1;80;15;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;433
30270;Turdus viscivorus;1;270;35;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;289
30271;Emberiza cia;1;120;15;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;466
30272;Lophophanes cristatus;1;1920;25;12;2014-07-12 06:30:00;2014-07-12 08:40:00;1120;377
